name,datetime,min,max,mean,count,sum,std,median,majority,minority,unique,histogram,valid_percent,masked_pixels,valid_pixels,percentile_2,percentile_98,date
World,2005-09,0.0,2.3247217484367866e-09,5.7048872570408804e-11,62463.0,3.5634436699183425e-06,1.5862120639612522e-10,2.0460493108803712e-12,0.0,1.0021179222186991e-20,51492.0,"[[58093.0, 2518.0, 991.0, 448.0, 222.0, 68.0, 40.0, 42.0, 22.0, 19.0], [0.0, 2.3247218039479378e-10, 4.6494436078958756e-10, 6.97416568939957e-10, 9.298887215791751e-10, 1.1623608742183933e-09, 1.394833137879914e-09, 1.627305290519132e-09, 1.8597774431583503e-09, 2.092249706819871e-09, 2.3247217484367866e-09]]",24.1,196737.0,62463.0,0.0,5.79590986315992e-10,2005-09-01
World,2005-08,0.0,2.201644866417496e-09,5.912718231693148e-11,62464.0,3.6933204228262184e-06,1.565684050952519e-10,2.395487887912884e-12,0.0,1.1264785496436514e-20,51518.0,"[[57509.0, 3021.0, 1082.0, 403.0, 203.0, 114.0, 40.0, 41.0, 29.0, 22.0], [0.0, 2.2016448386619203e-10, 4.4032896773238406e-10, 6.604934377207883e-10, 8.806579354647681e-10, 1.100822433208748e-09, 1.3209868754415766e-09, 1.5411514286967076e-09, 1.7613158709295362e-09, 1.981480313162365e-09, 2.201644866417496e-09]]",24.1,196736.0,62464.0,0.0,5.533832836412955e-10,2005-08-01
World,2005-07,0.0,2.226788087256182e-09,5.959573806668672e-11,62465.0,3.722647761605913e-06,1.571505015409629e-10,2.595577182004649e-12,0.0,2.9423521207882272e-21,51539.0,"[[57472.0, 2846.0, 1255.0, 499.0, 180.0, 84.0, 48.0, 44.0, 26.0, 11.0], [0.0, 2.2267880595006062e-10, 4.4535761190012124e-10, 6.680364039723941e-10, 8.907152238002425e-10, 1.113394043628091e-09, 1.3360728079447881e-09, 1.5587516832837878e-09, 1.781430447600485e-09, 2.0041093229394846e-09, 2.226788087256182e-09]]",24.1,196735.0,62465.0,0.0,5.863270424733003e-10,2005-07-01
World,2005-06,0.0,2.106709029447984e-09,4.6624606953038494e-11,62463.0,2.912312766056857e-06,1.3410048034457408e-10,1.957224530016455e-12,0.0,5.711791989603761e-21,51350.0,"[[58118.0, 2827.0, 982.0, 241.0, 101.0, 59.0, 56.0, 30.0, 25.0, 24.0], [0.0, 2.1067089739368328e-10, 4.2134179478736655e-10, 6.320126644254742e-10, 8.426835895747331e-10, 1.053354514723992e-09, 1.2640253288509484e-09, 1.4746962540002073e-09, 1.6853671791494662e-09, 1.8960379932764226e-09, 2.106709029447984e-09]]",24.1,196737.0,62463.0,0.0,4.5304593410122607e-10,2005-06-01
World,2005-05,0.0,2.4122615016608506e-09,3.08911958513125e-11,62462.0,1.9295259789942065e-06,1.1699074384618454e-10,8.254507103885866e-13,0.0,7.8911470386232675e-22,48781.0,"[[60740.0, 1044.0, 275.0, 166.0, 85.0, 72.0, 31.0, 27.0, 19.0, 3.0], [0.0, 2.4122615016608506e-10, 4.824523003321701e-10, 7.236784504982552e-10, 9.649046006643403e-10, 1.2061307508304253e-09, 1.4473569009965104e-09, 1.6885830511625954e-09, 1.9298092013286805e-09, 2.1710353514947656e-09, 2.4122615016608506e-09]]",24.1,196738.0,62462.0,0.0,3.0116314997385984e-10,2005-05-01
World,2005-04,0.0,2.3608863752855314e-09,2.4300009920930066e-11,62465.0,1.517900159342389e-06,1.1779033812267778e-10,1.5561784174646098e-13,0.0,2.2534685815521187e-23,43675.0,"[[60949.0, 797.0, 288.0, 153.0, 88.0, 89.0, 44.0, 27.0, 18.0, 12.0], [0.0, 2.360886486307834e-10, 4.721772972615668e-10, 7.082659458923501e-10, 9.443545945231335e-10, 1.1804432986650681e-09, 1.4165318917847003e-09, 1.6526204849043324e-09, 1.888709189046267e-09, 2.1247978931882017e-09, 2.3608863752855314e-09]]",24.1,196735.0,62465.0,0.0,2.8582883282446403e-10,2005-04-01
World,2005-03,0.0,2.5771533795904134e-09,2.3051189429468266e-11,62466.0,1.439915649825707e-06,1.3143870814129177e-10,1.9645417257752647e-15,0.0,5.20449425876797e-33,35125.0,"[[61092.0, 683.0, 256.0, 138.0, 92.0, 64.0, 57.0, 48.0, 34.0, 2.0], [0.0, 2.577153490612716e-10, 5.154306981225432e-10, 7.731460471838147e-10, 1.0308613962450863e-09, 1.2885768008175091e-09, 1.5462920943676295e-09, 1.8040073879177498e-09, 2.0617227924901727e-09, 2.3194381970625955e-09, 2.5771533795904134e-09]]",24.1,196734.0,62466.0,0.0,2.8661165107912723e-10,2005-03-01
World,2005-02,0.0,2.224243678128346e-09,2.173593943721741e-11,62464.0,1.3577136996900663e-06,1.2580050277242024e-10,1.2055029980785469e-17,0.0,1.5428308987928798e-32,34688.0,"[[61008.0, 698.0, 276.0, 131.0, 103.0, 66.0, 63.0, 49.0, 35.0, 35.0], [0.0, 2.2242437058839215e-10, 4.448487411767843e-10, 6.672731256429643e-10, 8.896974823535686e-10, 1.112121839064173e-09, 1.3345462512859285e-09, 1.5569705524853816e-09, 1.7793949647071372e-09, 2.0018193769288928e-09, 2.224243678128346e-09]]",24.1,196736.0,62464.0,0.0,2.6652555162876013e-10,2005-02-01
World,2005-01,0.0,2.7221582765690755e-09,2.2029732205108843e-11,62464.0,1.3760651427219273e-06,1.2756124213545357e-10,2.2877845332823195e-15,0.0,6.361816568952499e-32,46513.0,"[[61238.0, 649.0, 213.0, 114.0, 71.0, 64.0, 50.0, 50.0, 9.0, 6.0], [0.0, 2.7221583320802267e-10, 5.444316664160453e-10, 8.166475273796436e-10, 1.0888633328320907e-09, 1.3610791382845377e-09, 1.6332950547592873e-09, 1.9055108602117343e-09, 2.1777266656641814e-09, 2.4499424711166284e-09, 2.7221582765690755e-09]]",24.1,196736.0,62464.0,0.0,2.673893051419185e-10,2005-01-01
World,2004-12,0.0,2.3436361740181155e-09,2.1245073408837634e-11,62461.0,1.3269885812405846e-06,1.1361291724512919e-10,4.384253715823162e-14,0.0,2.2359219473654814e-33,50183.0,"[[61083.0, 717.0, 252.0, 153.0, 93.0, 65.0, 39.0, 18.0, 25.0, 16.0], [0.0, 2.3436361185069643e-10, 4.687272237013929e-10, 7.030908077965137e-10, 9.374544474027857e-10, 1.1718180870090578e-09, 1.4061816155930273e-09, 1.6405452551992994e-09, 1.8749088948055714e-09, 2.1092725344118435e-09, 2.3436361740181155e-09]]",24.1,196739.0,62461.0,0.0,2.5967766825729655e-10,2004-12-01
