name,datetime,min,max,mean,count,sum,std,median,majority,minority,unique,histogram,valid_percent,masked_pixels,valid_pixels,percentile_2,percentile_98,date
World,2023-12,0.0,12.582915306091309,0.22327566146850586,6480000.0,1446826.25,0.7246904764776392,0.0,0.0,1.8445019274969388e-13,1291465.0,"[[6115095.0, 176923.0, 99732.0, 70633.0, 17066.0, 518.0, 28.0, 2.0, 1.0, 2.0], [0.0, 1.258291482925415, 2.51658296585083, 3.774874448776245, 5.03316593170166, 6.291457176208496, 7.54974889755249, 8.808040618896484, 10.06633186340332, 11.324623107910156, 12.582915306091309]]",100.0,0.0,6480000.0,0.0,3.12343168258667,2023-12-01
World,2023-11,0.0,11.74628734588623,0.22575944662094116,6480000.0,1462921.25,0.686743189666497,0.0,0.0,2.189402901597165e-13,1290077.0,"[[6065799.0, 225849.0, 111643.0, 54258.0, 21238.0, 1164.0, 41.0, 7.0, 0.0, 1.0], [0.0, 1.174628734588623, 2.349257469177246, 3.523886203765869, 4.698514938354492, 5.873143672943115, 7.047772407531738, 8.222400665283203, 9.397029876708984, 10.571659088134766, 11.74628734588623]]",100.0,0.0,6480000.0,0.0,2.859752893447876,2023-11-01
World,2023-10,0.0,8.518004417419434,0.24335558712482452,6480000.0,1576944.25,0.7003468837578563,0.0,0.0,2.9420655365056114e-13,1287795.0,"[[5782941.0, 385936.0, 171395.0, 64195.0, 35645.0, 21160.0, 17694.0, 1006.0, 23.0, 5.0], [0.0, 0.8518004417419434, 1.7036008834838867, 2.55540132522583, 3.4072017669677734, 4.259002208709717, 5.11080265045166, 5.9626030921936035, 6.814403533935547, 7.66620397567749, 8.518004417419434]]",100.0,0.0,6480000.0,0.0,2.6465587615966797,2023-10-01
World,2023-09,0.0,8.803797721862793,0.25669601559638977,6480000.0,1663390.25,0.72123318333582,0.0,0.0,3.60678257009181e-13,1287151.0,"[[5741166.0, 403575.0, 201307.0, 64730.0, 30237.0, 26450.0, 12080.0, 451.0, 3.0, 1.0], [0.0, 0.8803797960281372, 1.7607595920562744, 2.641139507293701, 3.521519184112549, 4.4018988609313965, 5.282279014587402, 6.16265869140625, 7.043038368225098, 7.923418045043945, 8.803797721862793]]",100.0,0.0,6480000.0,0.0,2.675701141357422,2023-09-01
World,2023-08,0.0,9.284512519836426,0.2881789207458496,6480000.0,1867399.5,0.7780582843659879,0.0,0.0,3.973120931647506e-13,1286103.0,"[[5682144.0, 408048.0, 239350.0, 74872.0, 48389.0, 26133.0, 1020.0, 33.0, 8.0, 3.0], [0.0, 0.9284512400627136, 1.8569024801254272, 2.785353660583496, 3.7138049602508545, 4.642256259918213, 5.570707321166992, 6.49915885925293, 7.427609920501709, 8.356060981750488, 9.284512519836426]]",100.0,0.0,6480000.0,0.0,2.966254949569702,2023-08-01
World,2023-07,0.0,9.713266372680664,0.31820693612098694,6480000.0,2061980.875,0.8299674644757575,0.0,0.0,4.773598508665822e-13,1284198.0,"[[5642494.0, 375215.0, 287500.0, 101364.0, 67240.0, 5989.0, 167.0, 25.0, 4.0, 2.0], [0.0, 0.9713266491889954, 1.9426532983779907, 2.913980007171631, 3.8853065967559814, 4.856633186340332, 5.827960014343262, 6.799286365509033, 7.770613193511963, 8.741939544677734, 9.713266372680664]]",100.0,0.0,6480000.0,0.0,3.26336932182312,2023-07-01
World,2023-06,0.0,8.85476016998291,0.3089525103569031,6480000.0,2002012.25,0.8056083891157148,0.0,0.0,4.079073233700936e-13,1284018.0,"[[5621117.0, 353606.0, 289002.0, 126767.0, 74524.0, 13664.0, 1223.0, 88.0, 5.0, 4.0], [0.0, 0.8854759931564331, 1.7709519863128662, 2.6564278602600098, 3.5419039726257324, 4.427380084991455, 5.3128557205200195, 6.198331832885742, 7.083807945251465, 7.9692840576171875, 8.85476016998291]]",100.0,0.0,6480000.0,0.0,3.129378080368042,2023-06-01
World,2023-05,0.0,11.221464157104492,0.2786332070827484,6480000.0,1805543.25,0.7613311955413044,0.0,0.0,3.444989248296143e-13,1286843.0,"[[5834604.0, 389914.0, 152848.0, 76264.0, 25728.0, 628.0, 11.0, 2.0, 0.0, 1.0], [0.0, 1.1221463680267334, 2.244292736053467, 3.3664391040802, 4.488585472106934, 5.610732078552246, 6.7328782081604, 7.855024337768555, 8.977170944213867, 10.09931755065918, 11.221464157104492]]",100.0,0.0,6480000.0,0.0,2.989800453186035,2023-05-01
World,2023-04,0.0,8.552492141723633,0.24011215567588806,6480000.0,1555926.75,0.7196565384360454,0.0,0.0,2.52613414127717e-13,1288435.0,"[[5857876.0, 337919.0, 127142.0, 54162.0, 44272.0, 48501.0, 9445.0, 657.0, 21.0, 5.0], [0.0, 0.8552492260932922, 1.7104984521865845, 2.5657477378845215, 3.420996904373169, 4.276246070861816, 5.131495475769043, 5.986744403839111, 6.841993808746338, 7.6972432136535645, 8.552492141723633]]",100.0,0.0,6480000.0,0.0,2.9167184829711914,2023-04-01
World,2023-03,0.0,9.265463829040527,0.2242654263973236,6480000.0,1453240.0,0.7185282987252699,0.0,0.0,1.8183570697338086e-13,1289780.0,"[[5995933.0, 245945.0, 94911.0, 46019.0, 48972.0, 45246.0, 2884.0, 77.0, 12.0, 1.0], [0.0, 0.9265463948249817, 1.8530927896499634, 2.77963924407959, 3.7061855792999268, 4.632731914520264, 5.55927848815918, 6.4858245849609375, 7.4123711585998535, 8.33891773223877, 9.265463829040527]]",100.0,0.0,6480000.0,0.0,2.9927446842193604,2023-03-01
